stationcode,region,region_type,anomaly_score,is_anomaly,anomaly_reason,stationid,temp_mean,temp_std,temp_count,rain_mean,rain_std,rain_sum
S145,SOUTH,Agro,0.24037071283527064,False,Normal station,S145,26.515472853987987,9.324029175650017,532.0,25.640217206244486,14.624021401506782,13332.912947247132
S409,North,Climatic,0.0,False,Normal station,,,,,,,
S102,South , agro ,0.13988250905483315,False,Normal station,S102,27.824879494207696,10.300246715992467,226.0,24.135787065391288,13.988454829491928,4827.157413078257
S173, north, agro ,0.22529574026797444,False,Normal station,S173,26.75467076447491,10.305724964015441,133.0,26.097438943419327,14.581102857131985,3183.887551097158
S054,North,Agro,0.3404387095665884,False,Normal station,S054,27.455908705926078,10.50617655601132,630.0,24.393418246321556,14.591932032264912,14270.149674098111
S166,SOUTH, agro ,0.31934793079564533,False,Normal station,S166,26.225835492634644,9.81629103381803,250.0,27.1439831764973,14.524108354586843,6731.707827771331
S407,EAST,Agro,0.0,False,Normal station,,,,,,,
S055,unknown,Agro,0.11714901598843797,False,Normal station,S055,28.068806439804774,10.769053627334287,366.0,24.404422593474806,14.27206188466379,8492.739062529232
S441,South ,Climatic,0.0,False,Normal station,,,,,,,
S367,SOUTH, agro ,0.3113677338431225,False,Normal station,S367,27.79816926705154,9.649866581554296,635.0,27.09089393850415,13.990289951432828,15983.627423717448
S119,EAST, agro ,0.3965221016551529,False,Normal station,S119,28.421520547445212,9.496459073361914,696.0,23.534835179530518,14.199587493965343,15391.782207412958
S048, north,Climatic,0.24354323543006742,False,Normal station,S048,26.33456014235097,10.019563073774526,118.0,24.12664886621542,14.57131840070336,2678.0580241499115
S044, north,Climatic,0.23627503713319148,False,Normal station,S044,26.30805673545648,9.85051353473591,129.0,26.244811138508137,14.43622884728417,3333.091014590533
S117,North,Climatic,0.14684222684714188,False,Normal station,S117,28.242854203984084,10.621893234233106,351.0,25.817676171474286,15.49416488259556,8364.927079557669
S075, north,Agro,0.29195584108198935,False,Normal station,S075,29.05092661956391,10.070962360160756,484.0,24.330730646965577,14.347958922500151,10997.49025242844
S309,west,Climatic,0.08712993909782632,False,Normal station,S309,27.869026092813662,9.921785081156552,242.0,24.92871321120696,14.026319157436573,5384.602053620703
S356,North, agro ,0.11892148473392343,False,Normal station,S356,27.24378056208468,10.095381815396733,436.0,25.769732052219144,14.516684466228185,10926.366390140916
S406,west, agro ,0.0,False,Normal station,,,,,,,
S445,EAST, agro ,0.0,False,Normal station,,,,,,,
S139,North,Agro,0.2862499174825462,False,Normal station,S139,27.93520348913733,8.861623615980978,118.0,26.31588976049017,14.269956690371501,3052.6432122168594
S344,EAST,Agro,0.2945617424060222,False,Normal station,S344,26.17654462406128,10.013772025795905,550.0,26.550833938956195,14.423568588086685,13275.416969478098
S176,EAST,Climatic,0.1316303279675361,False,Normal station,S176,27.403101927081444,10.139151560780531,234.0,25.98256538592752,14.530576925630264,5768.129515675909
S209,SOUTH,Agro,0.23928581663630227,False,Normal station,S209,28.697480430419496,10.192837349484696,127.0,24.145142630991586,14.724628129220697,2800.836545195024
S029,unknown,Agro,0.2824314682306104,False,Normal station,S029,27.625991832156018,10.500105759617487,256.0,26.959309387723856,13.82785261054694,6308.4783967273825
S040,North,Agro,0.20734407532764929,False,Normal station,S040,27.08202204885884,10.278697178844883,388.0,23.517354654107795,14.41523314166133,8278.108838245944
S434, north,Agro,0.0,False,Normal station,,,,,,,
S187,SOUTH,Climatic,0.10473633499654833,False,Normal station,S187,28.07718046614937,9.600972663317133,254.0,25.695541788507423,14.440782279708836,6269.712196395812
S294,EAST,Agro,0.31654962567239653,False,Normal station,S294,27.09671529698011,10.017828099754583,625.0,25.72680798706591,14.907195618395058,15564.718832174876
S291, north, agro ,0.2882153780911325,False,Normal station,S291,29.031504045622558,9.585930967835036,196.0,25.72509891537735,13.152347662243425,4681.968002598678
S029,SOUTH,Agro,0.29158838362394207,False,Normal station,S029,27.625991832156018,10.500105759617487,256.0,26.959309387723856,13.82785261054694,6308.4783967273825
S179,EAST, agro ,0.2932871850963543,False,Normal station,S179,28.86287164805139,9.589105075746872,484.0,27.151126588810907,13.493107944831364,12706.727243563504
S358,North, agro ,0.17070471972598186,False,Normal station,S358,27.972683281049378,9.98343400855704,248.0,26.311111393299726,14.363008033386519,6472.533402751733
S068,west,Climatic,0.24066395927921813,False,Normal station,S068,26.481327457157985,9.906334934103054,246.0,25.447163640836628,14.231177449535554,6056.424946519118
S350,North, agro ,0.26210116528407784,False,Normal station,S350,27.110821690023624,9.90081452719988,222.0,26.986525358525817,14.731619640319991,5667.170325290422
S134,west,Agro,0.10525516459189577,False,Normal station,S134,27.814906021552385,9.905217673911817,246.0,24.51940788248648,13.830548286389472,5541.386181441944
S061,South ,Climatic,0.09907399749912818,False,Normal station,S061,27.73309985208721,9.200587330546199,256.0,24.425863161445253,14.688664206035936,5959.910611392642
S376,unknown,Agro,0.15776898674565443,False,Normal station,S376,26.759070784608056,10.410227282154812,272.0,24.182395475305672,13.919116196393329,6142.32845072764
S226,EAST, agro ,0.4345993258775541,False,Normal station,S226,27.95014062805559,9.899331686145494,123.0,28.17262291223453,14.009079693896442,3324.3695036436748
S110,SOUTH, agro ,0.25984358951345354,False,Normal station,S110,28.164825219828824,9.612597173945904,312.0,23.290840622718022,15.397266786252116,7406.487318024331
S284,unknown,Climatic,0.163986802553181,False,Normal station,S284,27.82133269477744,10.098907432921086,495.0,25.945688836560112,14.824656101923305,12583.659085731655
S201,EAST,Agro,0.26465879132904413,False,Normal station,S201,26.925335754206692,10.5868876146975,109.0,23.843270273293232,13.558382062501595,2551.2299192423757
S121,EAST, agro ,0.24888957071272597,False,Normal station,S121,27.772711075066564,10.58056440937802,123.0,26.490927127808312,15.40948629935068,3152.4203282091894
S395, north,Climatic,0.3057807429465326,False,Normal station,S395,26.321058760762007,10.578221890424336,456.0,27.370722347541786,13.726549080479916,12809.498058649557
S327,SOUTH, agro ,0.293614886236109,False,Normal station,S327,28.173668790093668,9.664638196740455,630.0,24.249487557265155,14.997324158827682,14549.692534359094
S025,unknown,Climatic,0.3801304557802664,False,Normal station,S025,28.057289108233178,10.310459529534974,127.0,22.24019090278761,12.775784970815728,2668.822908334513
S344,unknown, agro ,0.28004322427019196,False,Normal station,S344,26.17654462406128,10.013772025795905,550.0,26.550833938956195,14.423568588086685,13275.416969478098
S366,South , agro ,0.2748549684933968,False,Normal station,S366,26.11053588821256,10.578865663566212,363.0,23.915088462720334,14.379471928952796,7891.9791926977105
S154,unknown,Agro,0.5268780906497634,False,Normal station,S154,25.000599716023608,9.745065481317715,264.0,26.026822648589285,15.077946249596675,6402.598371552964
S331,North, agro ,0.27311864220779464,False,Normal station,S331,27.212336353708057,10.47433176452016,575.0,25.96003244676973,15.016087700208873,14667.418332424897
S320,west, agro ,0.13757727129329625,False,Normal station,S320,28.303306532780354,10.11479467892247,393.0,25.31592085588568,14.143079535390202,9797.261371227758
S441,west,Agro,0.0,False,Normal station,,,,,,,
S414,unknown,Climatic,0.0,False,Normal station,,,,,,,
S150,west,Climatic,0.27445174691212837,False,Normal station,S150,26.950594396597236,10.793767164110736,116.0,23.395536978672617,14.56334765128309,2550.1135306753154
S195,west,Agro,0.24854334377413934,False,Normal station,S195,28.319491006531056,9.555907619574937,321.0,26.86947810206552,13.338011986549528,7738.40969339487
S325, north, agro ,0.3735193523922166,False,Normal station,S325,27.928252206585217,9.736804224536034,117.0,22.76216947936306,13.909973379851213,2617.649490126752
S375,South ,Agro,0.1382533135379475,False,Normal station,S375,28.21954395968218,9.99550351535066,375.0,25.291002201319746,14.099836606288532,8725.395759455312
S031,west,Agro,0.3337653551399686,False,Normal station,S031,28.079539585202607,10.022560392632862,402.0,27.43555655131737,14.935668496280273,10370.640376397965
S090,west,Climatic,0.09035780409141703,False,Normal station,S090,27.79850159651342,10.00506749614476,390.0,24.802157165558445,14.688305220365931,9375.215408581093
S446,SOUTH, agro ,0.0,False,Normal station,,,,,,,
S119,North,Climatic,0.42122279039714094,False,Normal station,S119,28.421520547445212,9.496459073361914,696.0,23.534835179530518,14.199587493965343,15391.782207412958
S037, north,Agro,0.2374607370427031,False,Normal station,S037,28.332188672350703,10.723099114915422,123.0,24.604534876455165,15.010987530334104,2755.7079061629784
S013, north,Agro,0.2343528423225864,False,Normal station,S013,26.985617722526055,9.772279081032272,137.0,23.70631216907664,13.719492569522286,3247.7647671634995
S183, north,Climatic,0.21824284963059287,False,Normal station,S183,26.401689928980822,9.739626357116082,226.0,25.867665361212065,14.552149684708308,5639.15104874423
S356,unknown,Agro,0.11541539294290075,False,Normal station,S356,27.24378056208468,10.095381815396733,436.0,25.769732052219144,14.516684466228185,10926.366390140916
S243,west,Agro,0.23823436911029025,False,Normal station,S243,28.340633884252444,10.05860848157793,116.0,25.231905857565472,13.75820876169209,2750.2777384746364
S336,EAST,Agro,0.22360587577080762,False,Normal station,S336,26.525299520781996,9.692122331708044,363.0,26.38397222404316,14.258765928521646,9181.62233396702
S421,South ,Climatic,0.0,False,Normal station,,,,,,,
S270,unknown,Agro,0.3486877470931925,False,Normal station,S270,28.42087161317125,9.534623530299458,312.0,22.464142600590275,14.72307875743522,7278.382202591249
S271,SOUTH, agro ,0.23403410283579343,False,Normal station,S271,28.107920211700485,9.99884789239635,142.0,23.462541395125427,14.426376823909397,3214.3681711321838
S379,South , agro ,0.26548203906516965,False,Normal station,S379,27.552862427083983,9.971002237123994,524.0,25.67255986946097,13.95027586226632,11912.06777942989
S318,North, agro ,0.4363459063359582,False,Normal station,S318,29.33117244611529,9.524877475528152,242.0,22.589671783840465,14.458930493941573,5240.803853850988
S239,North, agro ,0.11350356564033108,False,Normal station,S239,28.10099874521046,9.480374289371307,390.0,24.2108300990195,15.634329162631984,8643.26634534996
S135,unknown,Agro,0.29579184074338316,False,Normal station,S135,27.49568607781104,9.763205068958698,109.0,23.36019592474393,14.128279101641715,2382.739984323881
S180,west, agro ,0.1473540358976324,False,Normal station,S180,27.837595827352654,9.704004172006753,246.0,26.197338527258815,14.448945249845627,6234.966569487598
S389,SOUTH,Agro,0.21300361673964757,False,Normal station,S389,26.652023901130214,9.682781991910783,460.0,26.295463808011714,14.134940357957996,11675.185930757201
S211,EAST,Agro,0.24888957071272597,False,Normal station,S211,27.740903465876737,10.597916689120233,123.0,23.703680609346026,14.176383211579006,2797.034311902831
S374,west, agro ,0.12900475727202904,False,Normal station,S374,28.021693775450398,9.842685153285919,381.0,26.075455330385143,15.268132045594962,9308.937552947496
S045,EAST, agro ,0.15990611152064496,False,Normal station,S045,28.364343268445015,9.926377606335425,202.0,24.427308602009994,14.153821366243514,4494.624782769839
S230,North,Climatic,0.19311006935472,False,Normal station,S230,28.416786836253085,10.42930343795557,360.0,23.858419463820404,14.837285743963069,8445.880490192423
S416,SOUTH,Agro,0.0,False,Normal station,,,,,,,
S297, north,Agro,0.7320895059031696,True,Unusual observation count (920 vs regional avg 318),S297,30.040277555579305,9.901105180532866,920.0,26.289828810420282,15.26575337535941,23766.005244619933
S256,SOUTH,Climatic,0.3602637334112688,False,Normal station,S256,29.512402535459522,9.784122000689305,600.0,25.96275743308592,13.56212541531362,14409.330375362684
S060,South , agro ,0.32144654385600785,False,Normal station,S060,27.659030979326978,10.711793837675701,206.0,27.209789397586295,12.951082147496992,5822.894931083467
S309,unknown, agro ,0.1373707019909401,False,Normal station,S309,27.869026092813662,9.921785081156552,242.0,24.92871321120696,14.026319157436573,5384.602053620703
S011,North,Climatic,0.2189347931272251,False,Normal station,S011,28.409923595770987,9.72290160988856,428.0,26.66752859224181,14.818895855481388,10987.021780003624
S355,EAST,Agro,0.13069809698007537,False,Normal station,S355,27.17148393282602,10.134102627464344,460.0,24.49667804476336,14.79140614806941,10778.538339695879
S274,South ,Agro,0.32977500679806754,False,Normal station,S274,25.830157088977586,9.355514862016545,214.0,25.288948136046773,14.515081505494647,5108.367523481448
S204,EAST,Climatic,0.12836767028800863,False,Normal station,S204,27.960725648602665,10.682199584658512,230.0,24.50514501806432,14.035344540232757,5244.101033865764
S167, north, agro ,0.4958229134372482,False,Normal station,S167,30.109518375906866,9.798814771947766,240.0,23.827316782203855,12.863765492694142,5670.901394164517
S316, north,Agro,0.25091178478825155,False,Normal station,S316,27.780925285207537,9.720178783586874,258.0,26.99847671379397,14.566107132233608,6695.622225020905
S244,unknown,Climatic,0.21994692611473948,False,Normal station,S244,26.462849135431018,9.927406784980462,369.0,23.777445298938208,15.381172629556794,8631.21264351457
S328,SOUTH,Agro,0.218434084888611,False,Normal station,S328,27.094203749825596,9.684511961435645,496.0,23.566322425897305,14.994865132057095,10934.773605616349
S399,South , agro ,0.23305270632423442,False,Normal station,S399,26.89928995525507,9.927906090760064,290.0,26.59294761671398,14.53176198890678,7392.839437446487
S290,SOUTH,Climatic,0.17713841398163543,False,Normal station,S290,28.079278420311805,9.763302959044449,327.0,23.841046936321103,14.099966495553288,7295.360362514258
S222,west,Climatic,0.24782830117457366,False,Normal station,S222,26.783928791994043,8.625826688705667,108.0,25.64904939391802,14.07814659532069,2487.957791210048
S394,SOUTH,Climatic,0.19706339212818666,False,Normal station,S394,28.698097012567825,10.417602938152656,232.0,26.09272990290016,14.285746523998435,5688.215118832235
S383,South ,Agro,0.3614973278940254,False,Normal station,S383,25.668207706340784,9.632763221655841,226.0,24.55295228941813,14.329188782976956,5156.1199807778075
S318,South , agro ,0.35599687768063215,False,Normal station,S318,29.33117244611529,9.524877475528152,242.0,22.589671783840465,14.458930493941573,5240.803853850988
S159,west, agro ,0.12069794745419937,False,Normal station,S159,27.31674104104427,10.266744487233932,388.0,26.02027820015148,14.05740336245304,9783.624603256956
S019,unknown,Agro,0.255650016107336,False,Normal station,S019,27.070988048959308,10.18023407757482,532.0,26.76855763881064,13.605606620679552,14026.724202736776
S126,South ,Agro,0.11561393467334077,False,Normal station,S126,27.0623661550946,10.0719616202949,357.0,25.77342056515278,15.036512480808401,8350.588263109501
S252,SOUTH,Climatic,0.25623693243343665,False,Normal station,S252,27.96107762247264,10.362374363643406,111.0,25.558315983967308,14.410615493830514,2709.1814943005347
S407,west,Agro,0.0,False,Normal station,,,,,,,
S103,North,Climatic,0.10983445968400404,False,Normal station,S103,27.960952119302846,10.955693657029148,396.0,25.86128401272438,13.433813537097393,9853.149208847988
S110,west, agro ,0.29021358000949427,False,Normal station,S110,28.164825219828824,9.612597173945904,312.0,23.290840622718022,15.397266786252116,7406.487318024331
S236, north, agro ,0.4721942265321412,False,Normal station,S236,28.09763684446053,10.610693406460028,204.0,28.499715766421883,14.210622326619452,5756.94258481722
S392,west,Climatic,0.13177110021061914,False,Normal station,S392,27.06613224705669,9.809448931986246,244.0,24.343278506108874,13.76588272919594,5258.148157319517
S407, north,Agro,0.0,False,Normal station,,,,,,,
S308,SOUTH, agro ,0.1195685613190409,False,Normal station,S308,28.09237408065882,9.427738852981534,240.0,24.80568386571842,14.700431695970089,5754.918656846674
S228,South , agro ,0.13084254300805334,False,Normal station,S228,28.02984238441184,10.464683806352943,387.0,25.87969089063802,14.409821403858876,9627.245011317344
S274,west, agro ,0.3758463467546494,False,Normal station,S274,25.830157088977586,9.355514862016545,214.0,25.288948136046773,14.515081505494647,5108.367523481448
S282, north,Agro,0.43469388258509295,False,Normal station,S282,28.47373949325167,10.178892486533348,405.0,28.245303439910025,13.81762599232084,10253.045148687339
S330,unknown,Agro,0.27212011122796154,False,Normal station,S330,27.723942971002245,10.505711564054312,250.0,23.00949803479954,15.334443045320347,5384.222540143092
S002,west,Climatic,0.21406183882861024,False,Normal station,S002,26.609469243168014,10.44219946011345,420.0,24.158809657719512,13.019679438068957,8987.077192671659
S014,EAST, agro ,0.2339311138114159,False,Normal station,S014,28.77413775100191,10.001358969059222,250.0,25.353034098374703,14.949421090009333,6287.552456396927
S186,EAST, agro ,0.13030947582081684,False,Normal station,S186,26.996104712698205,9.990278960855608,264.0,24.08909363573728,14.905256708592479,5781.382472576947
S212,North,Agro,0.3088081336872943,False,Normal station,S212,26.75196585945421,9.731999805816107,452.0,27.33168690764595,14.4018896371717,11807.28874410305
S431,unknown, agro ,0.0,False,Normal station,,,,,,,
S169,North, agro ,0.17880042107203492,False,Normal station,S169,27.726611273085123,10.416396964703623,230.0,23.728290457848352,14.291887154592933,5030.397577063851
S362, north,Agro,0.2788328529111873,False,Normal station,S362,28.769081575023236,10.495483329499397,228.0,27.187900680408315,12.80271944846485,5872.586546968196
S290,South ,Agro,0.1612964917833074,False,Normal station,S290,28.079278420311805,9.763302959044449,327.0,23.841046936321103,14.099966495553288,7295.360362514258
S311,west, agro ,0.3146583649029772,False,Normal station,S311,27.661690567354814,10.108471656728517,342.0,27.308640332961566,13.688476140902464,9093.777230876201
S284,EAST,Climatic,0.17012114852087076,False,Normal station,S284,27.82133269477744,10.098907432921086,495.0,25.945688836560112,14.824656101923305,12583.659085731655
S077,North,Climatic,0.35267872181364185,False,Normal station,S077,26.722963996296293,9.990614743850845,640.0,26.57799072584741,14.363557917481117,15548.124574620735
S270,North,Climatic,0.34986383811967553,False,Normal station,S270,28.42087161317125,9.534623530299458,312.0,22.464142600590275,14.72307875743522,7278.382202591249
S105,unknown,Agro,0.12784161093816157,False,Normal station,S105,27.253087751037192,10.44926318015906,250.0,25.222749165511328,13.37061103628516,5649.895813074538
S328,SOUTH,Climatic,0.218434084888611,False,Normal station,S328,27.094203749825596,9.684511961435645,496.0,23.566322425897305,14.994865132057095,10934.773605616349
S321,SOUTH,Climatic,0.12168745079368268,False,Normal station,S321,27.879040696570918,9.319472933504008,238.0,25.771649595707874,15.47964562147726,5979.022706204227
S386,North,Agro,0.45794282713830115,False,Normal station,S386,26.75537296152162,9.906109683695467,726.0,23.59192128169852,14.797131597604638,17127.734850513127
S265,North, agro ,0.4011755872434942,False,Normal station,S265,28.28762904007793,10.119797277760972,333.0,28.01427656070389,13.04316500455046,8740.454286939614
S128,SOUTH,Agro,0.44860942530683356,False,Normal station,S128,27.088121503897096,10.198302334726296,402.0,28.003911106381985,13.708143857027636,10333.443198254952
S075, north, agro ,0.29195584108198935,False,Normal station,S075,29.05092661956391,10.070962360160756,484.0,24.330730646965577,14.347958922500151,10997.49025242844
S282,South ,Agro,0.4698363949610857,False,Normal station,S282,28.47373949325167,10.178892486533348,405.0,28.245303439910025,13.81762599232084,10253.045148687339
S030,North,Agro,0.12872267034650448,False,Normal station,S030,27.20693540310252,10.254902236569448,390.0,24.101103918752372,15.061755198409056,9037.91396953214
S095,unknown, agro ,0.1794005219073284,False,Normal station,S095,27.336751513117132,9.76427638419196,250.0,23.669896273850046,14.243923228424247,5633.435313176311
S165, north, agro ,0.17140362247167212,False,Normal station,S165,28.424952138469912,9.999149606942956,224.0,25.512354999359758,14.956473248428079,5561.6933898604275
S197,unknown, agro ,0.17930287225490713,False,Normal station,S197,27.038882447551497,9.649565067810633,460.0,23.670591786621138,16.02371684458241,9941.648550380878
S435,unknown,Agro,0.0,False,Normal station,,,,,,,
S373,unknown,Climatic,0.33075884350207574,False,Normal station,S373,29.086464085403325,10.821996629544193,342.0,23.419715035677978,15.13152966407782,7728.505961773732
S156,SOUTH, agro ,0.5033246799194356,False,Normal station,S156,30.226220398435952,9.025423641732656,127.0,22.848243781052645,15.059673354824813,2924.5752039747385
S110,unknown,Agro,0.2326197496768601,False,Normal station,S110,28.164825219828824,9.612597173945904,312.0,23.290840622718022,15.397266786252116,7406.487318024331
S089,west,Climatic,0.26017870302298657,False,Normal station,S089,26.38732539737867,9.727548251096787,143.0,24.333716839011842,14.195385134326148,3212.050622749563
S134, north,Agro,0.11450263957182298,False,Normal station,S134,27.814906021552385,9.905217673911817,246.0,24.51940788248648,13.830548286389472,5541.386181441944
S109,South , agro ,0.16210047645738368,False,Normal station,S109,27.501151731201464,10.216079419752793,448.0,24.77610771488612,14.67919680902159,11496.11397970716
S296,EAST,Climatic,0.21539716857043595,False,Normal station,S296,28.6830416307674,10.447001849077983,238.0,24.958263727390936,14.341755618293584,5640.567602390352
S253,west, agro ,0.21996448571149116,False,Normal station,S253,27.676545382940784,10.291639415601638,357.0,26.67964597543281,14.73045478304929,9044.399985671722
S026,North,Agro,0.2580860629600223,False,Normal station,S026,27.03582946545301,10.286757062561044,516.0,26.95685400571861,14.346722348126963,13262.772170813556
S244, north,Climatic,0.22386782820235065,False,Normal station,S244,26.462849135431018,9.927406784980462,369.0,23.777445298938208,15.381172629556794,8631.21264351457
S070,South ,Climatic,0.38200999719201917,False,Normal station,S070,26.958060325263176,9.806483441482428,500.0,22.300834229864694,14.6594095862256,10525.993756496136
S256,unknown, agro ,0.4201647839393596,False,Normal station,S256,29.512402535459522,9.784122000689305,600.0,25.96275743308592,13.56212541531362,14409.330375362684
S380,EAST, agro ,0.42467958747240814,False,Normal station,S380,25.537002923430023,10.246612907538402,414.0,26.413229475411978,13.486366439855193,10380.399183836907
S223, north,Agro,0.23958171858453148,False,Normal station,S223,27.611946472603766,10.348117387065853,232.0,23.670838079113025,14.440937256048462,5160.24270124664
S039,west,Climatic,0.18502217502148882,False,Normal station,S039,26.749352617964565,10.582278823340207,230.0,26.287231513313998,14.188746894153503,5940.914322008964
S413,North, agro ,0.0,False,Normal station,,,,,,,
S327,North, agro ,0.3404387095665884,False,Normal station,S327,28.173668790093668,9.664638196740455,630.0,24.249487557265155,14.997324158827682,14549.692534359094
S389,South ,Agro,0.19042307864633137,False,Normal station,S389,26.652023901130214,9.682781991910783,460.0,26.295463808011714,14.134940357957996,11675.185930757201
S405,west,Agro,0.0,False,Normal station,,,,,,,
S262, north, agro ,0.19363075659562806,False,Normal station,S262,26.529489668743395,10.417055212929974,222.0,25.892819282311862,14.113325199981583,5592.848964979362
S170, north,Agro,0.34577522572606584,False,Normal station,S170,28.280987097258134,10.412764835320978,200.0,22.950393027982823,14.260908288015521,4590.078605596565
S390,South , agro ,0.3817183563858889,False,Normal station,S390,25.564974936247054,10.158355461041022,228.0,25.20570484422192,13.956396478032474,5394.020836663491
S188,unknown, agro ,0.5230675479476246,False,Normal station,S188,28.417635119140858,9.907811888104687,375.0,28.673247558303835,14.195833341203654,10064.309892964646
S249,SOUTH,Climatic,0.4994148979415504,False,Normal station,S249,28.99684255221043,10.127334790839063,244.0,21.697063140139814,13.603743982313311,5077.112774792717
S334,North,Agro,0.3993127869663739,False,Normal station,S334,28.181735286415527,9.736266826789707,246.0,22.098717989021754,12.509717601303532,4905.915393562829
S223,South ,Agro,0.18568753424681075,False,Normal station,S223,27.611946472603766,10.348117387065853,232.0,23.670838079113025,14.440937256048462,5160.24270124664
S302,SOUTH,Agro,0.23822637189898138,False,Normal station,S302,26.87345629953832,9.159387170812858,128.0,24.199769397253398,13.63612314841811,3000.7714052594215
S356, north, agro ,0.14330366200630343,False,Normal station,S356,27.24378056208468,10.095381815396733,436.0,25.769732052219144,14.516684466228185,10926.366390140916
S188,North,Climatic,0.4903469843530381,False,Normal station,S188,28.417635119140858,9.907811888104687,375.0,28.673247558303835,14.195833341203654,10064.309892964646
S069,North, agro ,0.2420044897803714,False,Normal station,S069,26.781080122750364,10.147013982340983,387.0,23.808064559762986,14.11728397653162,8428.054854156097
S172,North,Agro,0.1963558922888947,False,Normal station,S172,27.787124547057076,10.517734178065693,444.0,23.598556633369864,14.6275344601605,10194.57646561578
S294,unknown, agro ,0.31883453216083213,False,Normal station,S294,27.09671529698011,10.017828099754583,625.0,25.72680798706591,14.907195618395058,15564.718832174876
S386,North,Agro,0.45794282713830115,False,Normal station,S386,26.75537296152162,9.906109683695467,726.0,23.59192128169852,14.797131597604638,17127.734850513127
S294,EAST,Agro,0.31654962567239653,False,Normal station,S294,27.09671529698011,10.017828099754583,625.0,25.72680798706591,14.907195618395058,15564.718832174876
S375,SOUTH,Climatic,0.1011534180982238,False,Normal station,S375,28.21954395968218,9.99550351535066,375.0,25.291002201319746,14.099836606288532,8725.395759455312
S297,SOUTH,Climatic,0.6008538600591692,True,Unusual observation count (920 vs regional avg 352),S297,30.040277555579305,9.901105180532866,920.0,26.289828810420282,15.26575337535941,23766.005244619933
S040,unknown,Agro,0.20081729060910578,False,Normal station,S040,27.08202204885884,10.278697178844883,388.0,23.517354654107795,14.41523314166133,8278.108838245944
S341, north,Agro,0.09026427606848651,False,Normal station,S341,27.691696143083316,10.18130719473839,244.0,24.79452329826283,14.473981941225157,5405.206079021297
S217, north,Climatic,0.13405826445750962,False,Normal station,S217,27.17986261741413,10.314535190076715,208.0,25.191787728754885,13.932567955725423,5038.357545750977
S058,SOUTH, agro ,0.18131374408009387,False,Normal station,S058,27.52154459195116,10.108481722292971,524.0,24.438165403543188,14.26285827526766,12512.340686614112
S432,North,Climatic,0.0,False,Normal station,,,,,,,
S408,SOUTH, agro ,0.0,False,Normal station,,,,,,,
S171,North,Agro,0.2911459223813676,False,Normal station,S171,26.951669132233203,9.973565915300483,114.0,25.25440205544373,15.171543426514013,2904.256236376029
S131,unknown,Climatic,0.34871482117489633,False,Normal station,S131,28.294353243595893,10.1174761564666,297.0,27.431414688054694,12.997659263996505,7982.541674223916
S109,North,Climatic,0.11767048667021633,False,Normal station,S109,27.501151731201464,10.216079419752793,448.0,24.77610771488612,14.67919680902159,11496.11397970716
S217,west, agro ,0.12790415037103087,False,Normal station,S217,27.17986261741413,10.314535190076715,208.0,25.191787728754885,13.932567955725423,5038.357545750977
S072,unknown, agro ,0.2719691131114369,False,Normal station,S072,27.518401963959132,10.508544127642885,129.0,24.59627139282082,14.692994515580713,2926.956295745678
S258,unknown,Agro,0.14810347736808394,False,Normal station,S258,27.614073431431276,9.878437271097805,236.0,26.002553978529395,14.695417765242317,5720.561875276467
S273,SOUTH, agro ,0.26155528127190447,False,Normal station,S273,26.409770188525385,10.138157521547184,286.0,25.20959736584913,14.458716076326693,6655.333704584171
S220,South ,Agro,0.4236981913819732,False,Normal station,S220,29.676802449811007,10.145795767852173,268.0,23.770014692750163,14.402909367685158,5942.503673187541
S213,EAST, agro ,0.3058695229697887,False,Normal station,S213,29.1277219385542,10.056587093038184,230.0,25.828994918000046,14.28172121682878,5734.03687179601
S163,South , agro ,0.27149578151874265,False,Normal station,S163,26.7141443445949,10.26281294654341,226.0,26.8612162610826,15.158407220544417,5963.190009960337
S254,SOUTH, agro ,0.12983977480235845,False,Normal station,S254,27.682279583451784,9.994143654752303,244.0,25.883256949434642,15.195307983905613,5849.61607057223
S275, north,Agro,0.20355428194678726,False,Normal station,S275,28.59189632758368,9.617353493168558,222.0,24.35684781758455,14.313826043571616,5066.224346057586
S227,North, agro ,0.13433756212795603,False,Normal station,S227,27.185827591401694,9.86798779339545,264.0,24.198932963642026,14.462714922445528,6001.335374983222
S396,unknown,Agro,0.2743513858746315,False,Normal station,S396,27.983229302461755,10.358524227889855,127.0,23.368096929175707,14.315919181054339,2874.275922288612
S196,west,Climatic,0.12856379112377764,False,Normal station,S196,27.746881791190926,10.103354924852685,240.0,26.07252625807889,13.729840484763534,5683.810724261199
S055,unknown, agro ,0.11714901598843797,False,Normal station,S055,28.068806439804774,10.769053627334287,366.0,24.404422593474806,14.27206188466379,8492.739062529232
