stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit
S028,,,MM,17.064433934933245, celsius 
S130,,13.651420719852442,,34.10824772642447,Celsius
S066,,23.04401790738079,,43.31159771937596,Celsius
S144,,15.473905403780936,mm,41.42239681820344,c
S380,,20.82004693910145,MM,22.52800532291582, celsius 
S313,2023-02-05,45.84999408364542,inch,, celsius 
S277,,, INCH,36.69772393463883, celsius 
S103,,49.60562576068184,,,C
S314,2023-01-23,1.3053057148383285,MM,23.791324493308224, celsius 
S037,2023-09-24,35.73262572261455,mm,19.255305749137623,Celsius
S249,2023-01-17,46.75446818840842,mm,40.37556516166144,C
S399,,45.20573837573523,mm,22.39796285817303, celsius 
S156,2023-12-08,1.2398846574762925, INCH,42.72764102872105,C
S132,2023-09-20,, INCH,36.64732908010953,C
S047,2023-12-24,22.944034697614725,,30.56884283622251,c
S195,2023-10-09,42.5090382496918,MM,40.75759579299751,c
S103,2023-12-28,35.77853525262216,inch,26.65644009676897,C
S328,,22.00383374925179, INCH,40.264417543065946,Celsius
S171,2023-09-21,14.768803412241231,MM,24.18025905168117,Celsius
S089,2023-02-09,,MM,37.326186842951486, celsius 
S246,2023-07-11,,,40.36083888700422, celsius 
S058,,19.953869823856387, INCH,14.04241456795065, celsius 
S105,,,MM,36.2625145428663,c
S180,,23.415037146710915,MM,44.50591032238481,Celsius
S069,,23.81209683082089,inch,23.257969151537875,Celsius
S302,2023-08-27,28.82000887241829,inch,,c
S153,2023-02-18,32.92231065375983,mm,33.9745281310082,Celsius
S025,,8.179945212299716,mm,,Celsius
S377,2023-06-05,11.102310819564533,MM,42.707976690224406,C
S035,,,MM,39.94460298497651,Celsius
S015,2023-07-03,13.290896979085126,,22.74952442579356,C
S106,,39.73640777097937,inch,15.840201228625247,C
S218,2023-04-24,24.061457664878265,inch,17.649539540647616, celsius 
S384,,26.76809028040168,,30.89809566413374,Celsius
S074,2023-03-30,28.040166889237984,MM,30.849918867751825,c
S344,,36.3088857264217,mm,35.76066096986513,C
S285,,,,21.73647875707565,Celsius
S038,2023-01-17,34.36756104394691, INCH,14.884745213402107,C
S197,,4.077259278589046,mm,33.706658661986225,Celsius
S280,,37.5811204157639,MM,12.761327871526625, celsius 
S275,,39.543913589120464,,22.512931462199305,c
S174,2023-06-06,32.11196399619789,MM,15.023342907527244,c
S305,,42.61140222679218,,31.360045092586493,c
S044,,,MM,12.950103498113744,c
S154,,3.9191600623064415, INCH,23.70974412437837, celsius 
S153,,15.276896164021498,,14.753003695033314, celsius 
S291,2023-08-15,36.01243630277804,,21.28003726308149,Celsius
S142,,38.65452015834427,MM,30.26189211453089,C
S256,2023-11-03,30.95049168933962,,17.632315114935437, celsius 
S312,,8.44456328597497,inch,18.25932541589904,c
S134,2023-09-30,36.71000786537817,,41.18752253992422, celsius 
S032,2023-01-28,0.5546431057881884,MM,18.08431303911268, celsius 
S026,2023-04-06,2.9145411260787792,inch,,c
S399,2023-02-15,4.664050078143189,,15.974208116120668, celsius 
S255,2023-05-17,12.36566974454717,inch,26.108665935823517,Celsius
S223,,22.24329653961281,mm,38.68526989636015,C
S056,2023-12-26,27.022588146940528,inch,18.041240319368683,Celsius
S293,,25.725060487718064, INCH,17.515799167890208, celsius 
S125,2023-05-10,36.34922516222522,inch,43.85837297208194,c
S230,2023-08-10,6.482165891669789, INCH,14.535805151341057,C
S053,,30.16353878830442,,18.60421461051935,Celsius
S101,,,,25.070441911630915,Celsius
S334,,33.910320942492966,MM,28.11583854211132,C
S292,2023-11-24,48.74344628923344,MM,17.663363395316694,Celsius
S357,2023-12-13,18.56938870033881,,43.37487745189726,C
S267,,12.316013361525108,mm,39.8892041469745,Celsius
S283,2023-02-17,42.912608066929295,MM,30.31330989475591,c
S002,,14.587444233323543, INCH,,c
S022,2023-01-02,43.04696554309399, INCH,38.45581677790031,C
S066,2023-05-22,2.839082742386561,inch,39.48436876427783,C
S212,,3.152895545644796,,32.08340771952875,Celsius
S236,,,mm,,c
S368,2023-01-05,14.160800933797512,MM,12.431607071291731,c
S017,2023-08-08,19.60067883192193,inch,33.8180512827139,C
S388,,0.8969553897814619,mm,23.134491917850347, celsius 
S014,,26.00716290284594,mm,20.509324968029954, celsius 
S007,2023-09-05,,MM,34.81086425840912,Celsius
S335,2023-02-12,42.79387932710882,mm,17.382791640624603,c
S222,2023-09-03,33.76058301627484, INCH,32.640595527505,C
S400,,21.923339819096757,MM,25.97492023863952,c
S104,2023-03-10,, INCH,41.54267334898407,c
S001,2023-12-12,23.564617481479587,MM,39.037833492566186,Celsius
S287,2023-12-16,8.109406735020542, INCH,30.32166857905648,Celsius
S384,2023-09-10,26.78985740838168,MM,13.994157531496604,c
S247,2023-09-19,45.89945888020756,,27.685312956969003,Celsius
S388,2023-04-02,31.7290025929633, INCH,27.987098505052685,c
S091,,40.97620566252447, INCH,30.261099432471838,C
S314,2023-06-27,12.536770069965216,,36.56638100153703,Celsius
S312,,20.724028768882885,inch,37.793030780544,C
S214,2023-02-18,13.830663093186413,mm,32.737483195153985, celsius 
S043,2023-04-27,37.65461102929627,MM,37.43884120537577,Celsius
S074,2023-11-05,31.897589031581525,mm,15.575387110854145,c
S242,,28.60559404440503,mm,14.094385959757792,C
S049,,0.3735911723542817,,25.204765083577986,c
S368,2023-06-17,42.91353338903541, INCH,43.89408796071921,Celsius
S364,2023-12-20,45.63665708849951,,30.407439430091184,C
S316,,35.105493551924305,,35.31828878272857,C
S222,,44.20447631026245,,33.56136826516868,c
S350,2023-01-02,41.93351990123577,mm,18.8901597565617,Celsius
S144,2023-05-15,40.96321080725944,MM,25.23150997052673,c
S329,2023-04-04,36.84849326693922,mm,44.25323790502055, celsius 
S209,,3.1895002610680123,,19.77062689871756,C
S099,2023-10-02,,mm,29.899692279278877,C
S188,,42.147344917543286,,37.72564408227889,c
S114,,19.908124860629584,mm,21.6403733168198,C
S175,2023-01-20,,mm,33.28120228083045,c
S271,,9.944341496923789,,43.509285025334016, celsius 
S063,,32.495353992454376,,17.547343554338255,C
S284,,12.083809852178746,mm,41.218326967316735,c
S225,2023-09-16,21.768996568171836,,43.751515041068735,Celsius
S161,2023-04-01,14.351789177026893,inch,23.55363559406421, celsius 
S036,,22.39476901031922,inch,19.175210282719053,c
S381,2023-03-26,49.10180013377055,,21.483756436650697,c
S141,,33.33626938803186,MM,23.02811864952452,c
S318,2023-05-02,43.13394546827736, INCH,33.418765623606,c
S196,,24.06498756353419,inch,21.48232848470334,c
S151,2023-08-27,0.8193588347405245,mm,33.67407177999023, celsius 
S269,,35.736251588983386,inch,38.58098875345614,c
S344,,,MM,10.531060405669376,Celsius
S040,2023-03-11,,,26.397338027092403,C
S238,,32.931364171900945,mm,41.30563723117939,Celsius
S380,,21.751523627143825,mm,14.43622021002282,c
S222,2023-04-27,27.03529221486184,mm,16.103249420043888,C
S281,,3.432412433725301,inch,25.575994296155912, celsius 
S225,2023-05-04,37.68997875708091,MM,20.096303900209485,Celsius
S154,2023-04-04,42.873786663965554,,16.18382732322567, celsius 
S280,2023-08-08,3.523384355391046,mm,44.03561148429522,c
S353,,27.38862322174461,mm,40.44106965653516,c
S039,2023-10-17,38.12672788321484,,, celsius 
S217,2023-06-16,49.14876353816188,MM,21.46377403707436,C
S244,,16.30377531029034,inch,18.53637623265205,C
S109,2023-12-24,17.020310499023516,,,C
S061,2023-12-25,43.82645129484936,,34.947730192485764, celsius 
S198,2023-04-06,35.10907926182574,mm,22.785574891508205,c
S276,2023-02-16,47.78118757392189, INCH,15.807562335476502,C
S172,,24.104049206165563,mm,43.33595077422887,c
S272,,31.0253548990316,inch,42.73991267540093,C
S271,,3.862876483687672,inch,37.7434005393752,C
S042,2023-12-20,48.44745472891538,MM,24.80823090111557,C
S189,,18.25065477751439,,37.46076829584048, celsius 
S260,2023-11-02,28.223226209551783,,20.34416788541676, celsius 
S152,,29.070618737601237,,29.933889870078147, celsius 
S131,,22.66944150613944,inch,41.84160631995162,c
S114,2023-10-07,39.537330438766574,inch,14.01126669184059,C
S385,,29.07042372241202,,,c
S222,2023-11-15,11.457096031208804, INCH,37.03995478749134,Celsius
S397,,17.233820557063883,mm,10.24659300623188, celsius 
S054,,47.7121780321282, INCH,26.996762383380226,Celsius
S338,2023-11-27,41.95980054471181,MM,27.575690349153245,C
S296,2023-09-04,48.34595721022868,,24.723586841470706,Celsius
S383,2023-06-22,, INCH,10.07368130700386,c
S395,2023-07-25,22.096720920094004,mm,42.3683891443916,Celsius
S042,2023-09-02,3.60890860388009,MM,36.41352540070309, celsius 
S093,,23.10886702200849,,35.123425793643165,c
S260,,11.754496753890948,MM,19.51111508017016,c
S281,2023-06-11,,MM,19.320910986045,Celsius
S356,2023-04-19,15.312084744178978, INCH,41.7961045483021, celsius 
S192,,2.304123820027576,MM,24.43214406070412,c
S125,2023-01-14,13.382466966499107,mm,18.36445486669713, celsius 
S296,,26.242582168293,mm,13.054212344312544, celsius 
S348,2023-01-28,4.304360099647864,mm,36.025573002292234,Celsius
S392,,31.2551813445825,inch,22.422678943627872,c
S341,2023-01-24,,MM,32.16063297546723, celsius 
S035,2023-12-29,19.198901182586965,MM,17.504618395255427,C
S047,,45.45174339483442,inch,29.070834929546304,Celsius
S153,2023-05-05,4.241766169789813,inch,42.6460886770882,C
S238,2023-07-02,31.30177380783716,inch,32.78426357008825,c
S005,2023-11-29,36.77626158166273,mm,42.46157406377931,c
S125,2023-06-01,39.28126146013525,,43.55719910835224,C
S367,2023-03-02,22.56608357237761,inch,22.39770077220327,Celsius
S328,2023-05-31,,MM,39.31511405092512,c
S087,2023-02-08,48.13223491993773,MM,,c
S003,2023-05-26,46.36079706825586,,43.58734476606832,c
S165,,49.27075071308072,MM,38.52424453269767,C
S223,,36.21411730798709,mm,27.63125037035365,C
S349,2023-02-09,39.08656673818224,,31.6383297052366,Celsius
S297,,46.504047332718734, INCH,38.46100885166399,c
S343,2023-06-11,,,19.301031353250732,c
S341,2023-11-18,8.12992261581244,inch,15.562983069985185,Celsius
S392,2023-11-22,27.98356120424999,mm,39.770404487079965,C
S389,2023-08-16,23.85288153159551,mm,44.8148008478015, celsius 
S025,2023-08-30,39.006635012973526,inch,12.676826165571654,c
S039,2023-06-28,36.960432553907744,,31.51038144055292, celsius 
S381,,,MM,24.95631434477192,Celsius
S105,,5.120383503037429,MM,31.90310801536592, celsius 
S005,,28.715552508704373,,24.658467870495613,c
S136,,, INCH,33.447824416781444,Celsius
S004,2023-09-13,25.37383232610397, INCH,11.530376510437735,c
S169,2023-10-30,33.36794189927673,,22.60169155223778,C
S316,2023-10-15,37.59337526969752,,15.66764597301878, celsius 
S310,,22.197546927558832,,28.59181739616037,c
S078,,25.126265543348257,,38.13251519344651,C
S019,2023-04-03,31.741435147530705,MM,,c
S205,,30.814364404174388, INCH,26.47862582844544,Celsius
S355,,24.26541388827982,inch,28.615354846956222,Celsius
S324,2023-09-25,12.672350705711771, INCH,26.29759279973203,C
S033,2023-12-22,34.07710705030483,mm,,c
S150,2023-10-15,19.403253192485703,mm,12.082011969796405,c
S193,,22.91450798461601,mm,,c
S139,2023-12-10,26.25654211170986,mm,26.842764243002367,c
S272,,23.394908449951973,MM,,Celsius
S196,2023-10-26,33.09192884077195,MM,35.704358418507525, celsius 
S127,2023-09-24,25.71256710352098,MM,36.3817219210596,C
S349,2023-02-24,14.943062599987243, INCH,26.99626380976052, celsius 
S231,,47.87942086904668,inch,16.65944515185079,Celsius
S044,2023-01-19,49.33558021494103,mm,21.01267314152424,C
S230,,3.640950842494068,,24.081624523462168,C
S216,2023-09-26,33.74190073057601,,14.67298439078654,Celsius
S244,2023-03-31,44.33539120499008,inch,23.171055771744697,Celsius
S009,2023-12-16,47.56701614595534,MM,30.57360405183031, celsius 
S250,2023-06-26,40.61923034215592,mm,31.611258996814176,C
S200,2023-01-15,44.62405509423012,,30.125835583918423,c
S334,2023-02-27,17.821082293130488,inch,15.928360367767038,C
S079,2023-01-25,41.54605171579843,mm,32.537257585791664, celsius 
S245,,30.560642243441983,MM,,C
S190,2023-10-10,21.28062336357605,inch,33.556344515899426, celsius 
S086,2023-03-30,40.42057312089381,mm,18.640388310273345,Celsius
S271,,11.030561834839114,mm,43.99845496404146,Celsius
S262,2023-11-21,47.38991247713256,mm,12.889485706135154,Celsius
S001,,23.105886660451464,mm,19.659657826238487, celsius 
S020,2023-02-18,42.44634401843588,mm,14.784785212104648,Celsius
S130,2023-12-17,12.27993521236264,,36.07758047329736,c
S326,2023-05-21,44.68182681673009,mm,42.30169328146084, celsius 
S258,,27.24480699301161,inch,38.87853590665255,C
S131,,13.643440384704048,MM,17.599021951081028,C
S007,,30.07067335795816, INCH,35.55664288355527, celsius 
S340,2023-01-30,3.6981483715745167,,,Celsius
S241,2023-09-29,17.996490297308725,,38.52041662333471,Celsius
S192,2023-01-20,26.477869890122065, INCH,10.873607441506552,Celsius
S310,2023-10-31,26.32288277022461,,33.42216573769448,Celsius
S297,,30.704316303546783,inch,38.07241173995436, celsius 
S115,,2.1612236765129134,inch,40.36955666686917,Celsius
S389,2023-08-26,,,11.102069588475237, celsius 
S102,2023-05-18,,mm,34.28158384020539,c
S338,,,mm,32.29697903024599,Celsius
S319,,27.39660942463077,MM,32.83265358591429, celsius 
S001,2023-12-09,49.01878660304516, INCH,13.540495621312784,C
S025,2023-09-24,9.088889614341785, INCH,16.155616827786353,Celsius
S209,,38.79888202174496, INCH,16.38967461968459,C
S143,,,mm,36.43242343994052,Celsius
S197,2023-11-05,41.78777959263669,MM,16.96527049552004,c
S145,,2.578458674611328,MM,16.76122962522333, celsius 
S149,,18.261702823470383,inch,21.892459019130374,c
S181,,32.964048690378625,mm,17.033922740575527,C
S055,,14.388506465575457,,29.564233768580618, celsius 
S363,2023-01-20,45.44620619286162,MM,23.93599377253216, celsius 
S138,,38.61376541750958,,12.92143885434453,Celsius
S209,2023-04-23,,inch,18.005964396563982,Celsius
S185,2023-07-11,7.498282793228745,,26.599974685383117,C
S065,2023-08-23,33.51949506531751,MM,35.7788004860692,C
S037,,35.974029404000184,mm,24.921143352142188,Celsius
S112,2023-11-09,13.670023362498224,mm,,C
S263,,4.442354240285851,MM,16.072727203498275, celsius 
S076,,6.657573675954448, INCH,17.25360827475914, celsius 
S296,,43.89221507491114,inch,41.14911272896974,Celsius
S178,,18.90653759725488, INCH,34.720184777378634,C
S254,,39.97049857144076,MM,23.821989734526664,Celsius
S001,,19.961860173170454,,39.2290766186226,Celsius
S148,2023-12-16,38.246353842277856, INCH,19.746749885654317,c
S364,2023-02-01,,,25.316932884521325, celsius 
S159,2023-09-14,16.41667434100534,,24.295111204144803,C
S324,,49.78237092721018,inch,35.281421833366934,c
S268,,8.796773892742426,MM,37.64027284029618,Celsius
S150,2023-10-22,28.137593422342714,MM,37.272029723157374,C
S129,,33.273785750500416,MM,43.08376703951852,c
S126,,7.694453193572681,,41.83014646837663,C
S001,,1.676097898525264, INCH,24.213959470212632,c
S387,,5.948771229068778,MM,11.584304185306248,C
S117,2023-03-12,7.264436281146253,MM,35.12333821089931,Celsius
S149,2024-01-01,,MM,23.080049661927816,Celsius
S269,2023-02-17,48.547998940559246, INCH,19.55327863921529,C
S189,,24.76417871073221,inch,27.963738212354023,c
S141,2023-12-27,39.702908839164806,inch,40.36015762851224,c
S105,,5.263065196086291,MM,33.56474199849179, celsius 
S252,,17.62247319614712,MM,42.31364969745873, celsius 
S390,2023-02-17,7.850431693117926,,31.03780223220756,C
S281,2023-01-05,34.33571861604041,,11.774575525988402,c
S344,2023-10-01,47.943074702608776,mm,10.491039389095585,C
S101,2023-10-25,16.384456726244203,,30.962978403343172,Celsius
S282,2023-06-26,15.38816163279626, INCH,41.0840836248084,Celsius
S388,2023-04-15,21.856331311867404,inch,,c
S358,2023-08-16,5.249079671147639,,20.419465637367573,Celsius
S163,2023-11-19,38.02830898276634,inch,35.05958268833776, celsius 
S203,2023-01-06,45.73204058268863, INCH,43.32158292723022, celsius 
S100,2023-02-28,4.50025028041241,MM,44.418858097193,Celsius
S281,,17.985226864235326,inch,12.868354574739984, celsius 
S257,,43.58646183546309,mm,24.428492635615008,C
S094,,7.70963399072131,inch,34.053526248517834,c
S324,,34.37223850018958,inch,18.358507489081497,Celsius
S279,2023-12-30,9.711626411761232, INCH,10.422859213985957,c
S227,2023-04-08,36.426684734271554,MM,12.100058859480326,C
S362,,,,27.12328703192925,C
S150,,47.6777468593562,MM,17.074255947487124, celsius 
S351,,27.797060243527667, INCH,10.664429196550415,Celsius
S062,,22.810655408516205,MM,40.14756635317832,C
S129,,25.863847766309668,mm,35.96588941716646,Celsius
S187,,29.989763530840985,mm,40.2989273678252,Celsius
S068,,48.19813687037112, INCH,40.83184893221406,c
S030,2023-07-19,2.947553391512958,MM,41.66073528394632,c
S385,2023-05-09,29.260790591029124,mm,35.54887601388573, celsius 
S304,2023-11-29,25.416868250202132,,32.867791730526605,c
S275,2023-12-23,48.41755566640283,MM,38.60522238912508,C
S127,2023-03-10,39.22442334878175, INCH,12.77509537851548, celsius 
S213,,43.6856283701856, INCH,30.12375332413492, celsius 
S306,,,mm,10.036678086673817,C
S134,,42.788256445878616,,14.526131031397751,c
S219,2023-02-07,,,19.793935852838416,C
S319,,25.02717145683406,,21.19434836100588,c
S157,,15.931072834949989,,38.68175911890007, celsius 
S188,,17.67560529433335,MM,28.376549455229902,Celsius
S162,,32.54511645700212,,13.294808131525851,C
S129,,,,14.799824675700016,C
S304,,12.146750649002474,inch,33.6091984724175,Celsius
S089,,33.1012569192288,,11.637618036589526, celsius 
S383,,14.808601496226093, INCH,26.69826305860436,C
S162,,39.49037221836097,,13.10687728441936, celsius 
S036,,36.81070202278588, INCH,44.19063315707203,c
S227,,25.182634334098143,,24.843288926568224, celsius 
S151,2023-12-02,39.46686255226487,mm,28.07123891595034,C
S081,,8.026862887760073,,44.88448635885241, celsius 
S047,2023-09-29,40.71054972980269,MM,38.34437215842141,c
S204,2023-04-03,10.12544000320051,mm,13.44066113938763,c
S148,,,inch,33.37862786155921,C
S231,2023-01-24,34.76258686916047,inch,40.51788542043275,Celsius
S027,2023-04-10,30.48515780765649,,34.68888570930086,C
S189,2023-08-19,27.230019210300927, INCH,42.9432701253452, celsius 
S165,2023-07-31,44.08714783196081, INCH,30.1629174605434,Celsius
S212,2023-10-06,33.38411001822016,mm,39.26455788813959,Celsius
S308,,17.65365240036231,inch,26.82060647173952,C
S075,,39.27696472474717,inch,23.113411885169626,C
S092,2023-12-21,10.728183929367413,inch,18.04844865621306,C
S062,,17.220648810590067, INCH,28.50531763413758,C
S066,2023-10-26,38.973380025228,mm,15.277372683934669,Celsius
S080,,48.46403660124348,MM,37.82442824582684,Celsius
S140,,45.53154828370422,mm,24.97135882801726, celsius 
S400,,15.330051490262154, INCH,17.556428233713604,Celsius
S130,2023-05-01,42.40403706011711,mm,, celsius 
S254,,27.228118772315973,mm,43.55118950981127,Celsius
S320,,22.005632496422884,,17.602388823470957,C
S029,,25.60717144773144,mm,23.703753383946683,Celsius
S202,2023-10-08,,MM,34.42984382430839,c
S237,2023-07-28,23.57022861554534,,15.434627998894063,c
S087,2023-12-11,3.1489926247440128,MM,30.52948902371638,c
S096,2023-01-25,2.2539617535999588, INCH,29.503783607254928, celsius 
S287,,23.83619294593407, INCH,23.035601321608755,c
S339,2023-08-22,, INCH,25.32465457411393,C
S399,2023-01-21,40.21836145588707,inch,31.17271902961684,Celsius
S289,,11.142419219754368,,,Celsius
S252,,29.20586707573794,,16.73114778060198,Celsius
S180,,31.172041658765583,,, celsius 
S100,,8.921011943256719,mm,19.36577843167599,c
S073,,9.006947839465562,MM,36.70109685251494, celsius 
S131,2023-07-26,36.44614305541843,,18.63020909409088,C
S182,2023-05-22,,inch,37.62040758204994,C
S194,,12.268908896959724,MM,12.346254145676124,c
S018,2023-01-14,12.488804355526922,inch,33.472442905345225, celsius 
S126,2023-03-12,34.08384908933426,mm,14.759626960088212,c
S211,,33.09818523087255,mm,28.519154484401348,C
S007,,47.8222875830148, INCH,17.232130163828508, celsius 
S380,2023-11-11,23.46018812361593,MM,14.699100468431883,C
S114,,10.747502581358573,inch,15.961222879257008,Celsius
S340,2023-12-06,21.25986081141876,mm,28.25215434938139,C
S084,,26.134133477436915,,41.27979354502527,Celsius
S339,,,MM,28.50191192868616,C
S361,2023-09-18,38.4122840955049, INCH,22.717138555240425,c
S102,2023-02-06,4.82190976741344,MM,26.254305306844877,Celsius
S093,2023-11-12,,mm,34.16019763614835,Celsius
S316,2023-04-02,8.32367844103834,inch,31.344493565555894, celsius 
S102,,1.7131081299641582,MM,12.64031405871825, celsius 
S251,2023-08-05,5.759015952753865,mm,36.23980935379012,c
S024,2023-10-16,3.982620471469672,mm,38.83987119979264,Celsius
S365,2023-12-30,34.55848382277162,inch,33.39891848658485, celsius 
S167,2023-11-08,36.30533301348121,,25.477953700862663,Celsius
S140,2023-02-11,16.345665775021324, INCH,27.96644750017134,C
S094,,,MM,17.750652255116403,Celsius
S181,2023-03-30,38.39665845023313,inch,31.16842703812081,c
S064,2023-12-04,7.919696751636596,mm,,C
S004,2023-03-18,19.51377194241569,mm,10.105345295049167,Celsius
S094,2023-08-23,28.51089623329399,MM,24.502017940970376,Celsius
S389,2023-11-29,27.58560012582692,MM,13.839414898136097,C
S272,,21.43416512453132,MM,23.50908041561852,C
S283,,27.671374817571724, INCH,13.82318891986815, celsius 
S132,,33.33095787950657,,15.19328388015095, celsius 
S072,2023-08-30,12.229552308727836,,38.57702192640239,c
S304,,19.556071999152618,,31.56276651290493,Celsius
S392,,, INCH,43.4642902088689, celsius 
S081,,6.331115028085138,MM,21.600052317671523, celsius 
S174,,, INCH,33.491631163569615,c
S300,2023-11-27,1.5874361080782329,,32.60130919618125,Celsius
S052,,10.503842567373956,mm,22.525035272133493,c
S290,,20.45272620303713,inch,33.046958718376786, celsius 
S237,2023-05-26,13.375951513940286, INCH,,Celsius
S277,,39.292345758205286,MM,40.01330731243311,C
S280,,20.512940209530345,inch,31.87589983394227,c
S044,,,,29.298488838331988,c
S370,,47.20347583199852,inch,35.40745971230901,c
S254,2023-04-28,,MM,12.916964783874745,c
S359,,35.47997582520034,inch,31.92499408292849, celsius 
S134,2023-12-03,43.35852831270158, INCH,14.263685624592718,Celsius
S056,2023-01-12,15.279307535512194, INCH,18.96819814913488,c
S014,2023-07-13,27.6093199385597,mm,31.17792611979513,C
S178,2023-07-07,20.6069051336104,,28.38795460561114,c
S101,2023-04-17,14.327061108921486,inch,13.405601461632443, celsius 
S180,2023-12-02,0.5144720686871052,,39.580389432334215,C
S257,2023-03-14,6.94991349103582,inch,12.377916758617436,C
S268,2023-04-21,40.55504117825439,MM,17.437222584963486,C
S371,,6.900985262365422, INCH,28.900745720875943, celsius 
S362,2023-12-14,45.28405667448474,MM,43.08078520129791, celsius 
S037,2023-01-11,13.593046060001868,MM,29.588862259662783,C
S204,2023-09-14,23.15448401339037,,43.557074623987326,C
S259,,43.276612781782845,MM,17.221409325613884,c
S155,2023-10-28,,MM,26.4073398924832,c
S238,,11.497181525163713,mm,44.59872477598573, celsius 
S309,,,,41.6971529356746, celsius 
S100,,,MM,43.03997251583599,c
S273,2023-09-04,20.2310874494897,,41.51790954972276, celsius 
S113,,,inch,20.67412119513152,C
S110,,21.781538869228235,inch,30.90703902977592, celsius 
S143,,44.1245925104245,MM,35.32773067990313,c
S167,2023-04-09,5.191022157088609,,28.47769906450307, celsius 
S260,,22.047726723302457,MM,10.436328220671156,Celsius
S145,,22.149575894439376,,31.521135197441765,C
S230,,,,22.80201534603323,Celsius
S395,,24.65507897922028,MM,11.391054041846605,Celsius
S268,,5.235457577861041,mm,43.262961991796224,C
S032,2023-03-14,45.40000357503137,mm,17.933534214074406,c
S299,2023-03-19,47.4840784687664,inch,14.57621787460561,c
S219,2023-08-24,,mm,40.04259864880521, celsius 
S177,,39.83215668775751, INCH,11.972391819578812,c
S104,,3.479189995737148,inch,21.538037222767763,c
S236,,20.275695040225138,MM,,Celsius
S093,2023-01-16,,,21.3035276411371,C
S201,2023-09-01,43.56416128179419,MM,25.79146011804573,C
S299,,5.048540601565282,mm,12.687070070193204,C
S387,,20.334998649554677,,40.6283307990808,C
S231,2023-06-22,25.644227016523764,inch,10.082550521319757,Celsius
S255,,33.319852588196206,inch,31.973582409111994, celsius 
S085,2023-02-21,5.160209905897773,MM,22.071648267655505,Celsius
S035,2023-05-26,14.067284171937615,inch,12.0342241003942,c
S117,,2.2466359972404093,mm,33.48889478307555,C
S176,2023-12-06,,mm,27.98352223505706,c
S276,2023-09-23,24.7533601360805,MM,42.30008695488336,c
S399,2023-05-02,11.749304888393064, INCH,20.53677773116613, celsius 
S085,,23.974189884731132,,37.02993646731693,Celsius
S117,2023-10-26,39.47010954936709,MM,10.50413103034274,c
S362,,18.9287427706992,,36.60956504631403,c
S204,2023-07-03,36.15727104353187,inch,20.36134608596321,c
S146,,38.32513968426315,inch,32.76133528694936, celsius 
S215,2023-02-11,26.90616295422048, INCH,25.79248518781099,Celsius
S105,,, INCH,25.298699098184333,c
S349,2023-11-03,39.87711771683396,mm,39.343349433988365,Celsius
S297,,18.920024259386377,inch,14.660743990269392,C
S356,,29.492546538488728,inch,34.26044103550694,c
S069,2023-01-16,24.634150582421167,MM,18.43919750762404, celsius 
S255,2023-06-07,31.30198081017896,,12.33455142379394,C
S231,2023-10-18,42.60394717903304,inch,24.717450131957435,C
S203,,17.727425255323254,MM,22.4012347998602,C
S362,2023-01-11,45.812380236849975,mm,16.571864053513472,C
S395,2023-11-09,5.43747121763346,inch,33.795743308535386, celsius 
S248,2023-03-21,13.04618674175016,mm,26.85509514085973, celsius 
S396,2023-04-08,45.97841123174702,mm,38.78488652533555,Celsius
S249,,3.203158904946235,mm,35.4113607478028,C
S144,,23.126458263727827,,12.232429121181353, celsius 
S283,2023-08-15,12.993029443340232,,23.73983953380016,c
S356,2023-11-21,39.42141448904367, INCH,12.721438978222688,c
S241,2023-12-04,4.359300440937125,MM,21.627309267852134, celsius 
S341,,6.342065564359189,mm,41.606821702657854,Celsius
S375,2023-10-17,7.877963142441802,MM,,c
S229,,15.781321664827852,inch,33.32623551533737, celsius 
S031,,42.87579832245144,MM,29.60175585340277,Celsius
S109,2023-02-24,,inch,14.686286093706492,Celsius
S027,,10.07455674328947,,36.54436365621196,Celsius
S343,,25.98048370352291,MM,16.77844860666,c
S160,2023-08-23,33.25716088832077,inch,14.776847574790589,c
S017,,20.61691303061765, INCH,38.1050042275201,C
S267,,47.46093757594139,mm,24.060883419847976,Celsius
S129,2023-03-28,27.386795795650936,,27.043182717566072, celsius 
S220,,21.75011190285708,MM,39.31051349477033,C
S082,,31.247716426762047,,16.57053122650621,c
S049,2023-05-30,41.074520042265775,mm,20.86887210328937, celsius 
S041,2023-09-16,12.995642428850363, INCH,34.60207830019813,c
S020,,46.07481397483866, INCH,28.828616332363374,C
S327,,15.91452339099655,MM,33.11466884225459,c
S037,2023-11-07,31.70947820255884,MM,26.91019953266709,C
S382,2023-02-09,35.889500970631104,,28.442574846369062,C
S400,,45.12466000588311, INCH,42.992950087394654,Celsius
S039,2023-12-19,31.339448192466023,mm,32.21933019818479,c
S109,2023-09-16,46.991255959092776,inch,15.4338441924966,c
S064,2023-12-13,35.64749797619525,inch,33.514019045691015,C
S175,2023-05-15,39.6444533541809,inch,17.703171309362496,C
S279,,38.92736094314003,mm,26.23474541665248,c
S032,,30.085241322579947,inch,22.77573733975027,C
S209,2023-01-14,44.58045584594939,,16.540514583751047,Celsius
S379,2023-12-28,16.812141565647792,inch,41.266728827931445,Celsius
S019,,10.594823365258982,mm,37.24275683689864,Celsius
S106,2023-04-24,8.390014206700002, INCH,21.264813359508928,c
